tcgId,foil,directLow,market,low,mid,high
130173,True,,,,,
130174,False,,0.21,0.13,0.26,1.3
130174,True,,,,,
130175,False,0.28,0.33,0.2,0.5,3.8
130175,True,,,,,
130176,False,0.83,0.77,0.42,1.0,9.99
130176,True,,,,,
130177,True,,,,,
130177,False,0.23,0.24,0.18,0.35,1.07
130178,True,,,,,
130178,False,0.19,0.18,0.03,0.26,1.2
130179,True,,,,,
130179,False,0.5,0.47,0.24,0.55,4.0
130180,True,,,,,
130180,False,0.1,0.34,0.1,0.42,3.99
130181,False,0.05,0.09,0.04,0.23,1.2
130181,True,,,,,
130182,False,2.02,2.61,1.0,2.63,5.0
130182,True,,,,,
130183,False,0.05,0.05,0.02,0.2,1.7
130183,True,,,,,
130184,True,,,,,
130184,False,0.04,0.06,0.02,0.21,1.2
130185,True,,,,,
130185,False,,0.1,0.05,0.21,16.0
130186,True,,,,,
130186,False,2.14,2.8,1.0,2.77,5.0
130187,True,,,,,
130187,False,0.1,0.1,0.06,0.21,1.25
130188,True,0.24,0.24,0.14,0.41,4.99
130188,False,0.07,0.07,0.04,0.25,2.5
130189,False,0.01,0.01,0.01,0.18,2.25
130189,True,0.04,0.25,0.04,0.3,4.99
130190,False,0.2,0.2,0.01,0.29,3.99
130190,True,0.5,0.82,0.43,0.68,5.99
130191,False,0.09,0.09,0.01,0.25,2.5
130191,True,0.25,0.37,0.15,0.49,4.99
130192,False,0.03,0.05,0.01,0.19,2.25
130192,True,0.16,0.19,0.1,0.38,4.99
130193,False,0.22,0.22,0.07,0.25,2.25
130193,True,,0.47,0.31,0.48,4.99
130194,True,0.24,0.21,0.1,0.35,6.0
130194,False,0.04,0.05,0.01,0.2,2.25
130195,True,0.28,0.88,0.28,0.75,4.99
130195,False,0.08,0.09,0.04,0.22,2.25
130196,True,0.12,0.23,0.12,0.34,4.99
130196,False,0.02,0.04,0.01,0.19,2.25
130197,True,0.25,0.33,0.2,0.46,4.99
130197,False,0.05,0.06,0.01,0.19,2.25
130198,False,0.06,0.12,0.05,0.25,2.61
130198,True,0.11,0.41,0.15,0.69,2.66
130199,False,0.1,0.12,0.05,0.25,2.5
130199,True,,0.48,0.23,0.59,8.9
130200,False,0.05,0.05,0.01,0.19,4.35
130200,True,0.2,0.22,0.15,0.33,4.99
130201,True,0.22,0.23,0.12,0.4,3.99
130201,False,0.04,0.04,0.01,0.2,2.25
130202,True,0.25,0.32,0.11,0.41,4.99
130202,False,,0.11,0.03,0.2,1.25
130203,True,0.12,0.3,0.05,0.32,4.99
130203,False,0.02,0.03,0.01,0.18,9999.0
130204,True,0.24,0.2,0.19,0.38,2.0
130204,False,0.1,0.09,0.01,0.25,2.5
130205,False,0.1,0.08,0.01,0.25,2.5
130205,True,0.19,0.25,0.16,0.41,4.99
130206,False,0.13,0.11,0.05,0.24,2.25
130206,True,0.8,1.21,0.5,1.36,5.99
130207,False,0.07,0.07,0.05,0.25,2.5
130207,True,0.19,0.25,0.19,0.44,4.99
130208,False,0.08,0.12,0.08,0.31,11.34
130208,True,0.18,0.2,0.18,0.61,5.99
130209,False,0.04,0.04,0.01,0.25,2.5
130209,True,0.15,0.18,0.08,0.37,4.99
130210,True,0.07,0.25,0.07,0.28,4.99
130210,False,0.01,0.02,0.01,0.18,2.25
130211,True,0.31,0.44,0.25,0.49,1.04
130211,False,0.11,0.2,0.06,0.25,2.5
130212,True,0.24,0.22,0.15,0.35,4.99
130212,False,0.01,0.01,0.01,0.19,2.25
130213,True,0.49,0.62,0.36,0.68,4.99
130213,False,0.11,0.11,0.08,0.25,4.39
130214,False,0.13,0.16,0.08,0.25,2.5
130214,True,0.47,0.68,0.2,0.68,2.0
130215,False,0.03,0.03,0.01,0.18,2.25
130215,True,0.08,0.14,0.08,0.33,4.99
130216,False,0.14,0.19,0.09,0.25,2.25
130216,True,0.49,0.42,0.2,0.54,4.99
130217,False,0.01,0.02,0.01,0.18,2.25
130217,True,0.12,0.18,0.05,0.27,4.99
130219,True,0.33,0.43,0.21,0.5,4.99
130219,False,0.11,0.11,0.04,0.22,1.7
130220,True,0.22,0.39,0.22,0.5,1.45
130220,False,0.06,0.08,0.05,0.16,1.7
130221,True,0.44,0.66,0.4,0.7,2.0
130221,False,0.11,0.11,0.02,0.21,1.7
130222,True,,3.23,0.83,2.77,9.99
130222,False,0.23,0.26,0.15,0.3,461.8
130223,False,0.02,0.02,0.01,0.25,2.5
130223,True,0.05,0.19,0.05,0.37,4.99
130224,False,0.07,0.22,0.08,0.3,4.06
130224,True,0.4,0.81,0.4,0.86,5.99
130225,False,0.03,0.05,0.01,0.2,2.25
130225,True,0.24,0.32,0.05,0.41,1.13
130226,False,1.01,1.03,0.65,1.24,999.99
130226,True,2.4,3.29,2.4,3.4,9.87
130227,True,0.25,0.35,0.15,0.65,4.25
130227,False,0.14,0.1,0.06,0.35,5.99
130228,True,0.23,0.27,0.2,0.45,3.02
130228,False,0.02,0.05,0.01,0.19,2.25
130229,True,0.2,0.23,0.08,0.34,3.02
130229,False,0.04,0.04,0.01,0.2,2.25
130230,False,0.19,0.1,0.02,0.25,2.09
130230,True,0.24,0.42,0.16,0.46,19.99
130231,False,0.13,0.13,0.06,0.23,2.59
130231,True,0.24,0.31,0.2,0.4,4.99
130232,False,0.01,0.01,0.01,0.18,2.25
130232,True,0.15,,0.05,0.29,5.99
130233,False,0.03,0.04,0.01,0.2,2.25
130233,True,0.2,0.21,0.1,0.35,4.99
130234,False,,0.15,0.03,0.25,2.5
130234,True,0.68,0.92,0.4,0.9,1.58
130235,True,0.06,0.24,0.06,0.31,3.02
130235,False,0.01,0.02,0.01,0.19,2.25
130236,True,3.23,0.73,0.04,0.79,5.99
130236,False,0.1,0.1,0.05,0.24,2.25
130237,True,0.05,0.1,0.07,0.32,4.99
130237,False,0.01,0.02,0.01,0.19,2.25
130238,True,0.31,0.3,0.25,0.39,4.99
130238,False,0.05,0.08,0.01,0.19,2.25
130239,True,0.39,0.46,0.44,0.83,4.99
130239,False,0.09,0.1,0.09,0.22,1.7
130240,False,0.05,0.09,0.05,0.2,1.5
130240,True,0.4,0.4,0.25,0.6,1.03
130241,False,0.1,0.1,0.04,0.21,1.5
130241,True,0.49,0.49,0.25,0.75,1.46
130242,False,0.2,0.18,0.1,0.28,2.5
130242,True,0.3,0.33,0.25,0.37,5.99
130243,False,0.02,0.04,0.01,0.25,2.5
130243,True,0.18,0.19,0.1,0.37,2.5
130244,True,,0.67,0.25,0.66,4.99
130244,False,0.1,0.15,0.05,0.25,2.99
130245,True,,0.17,0.17,0.34,4.99
130245,False,0.04,0.03,0.01,0.2,2.25
130246,True,0.1,0.15,0.08,0.3,4.99
130246,False,0.01,0.01,0.01,0.18,2.25
130247,False,0.12,0.1,0.01,0.25,2.5
130247,True,0.33,0.35,0.2,0.49,4.99
130248,False,0.1,0.09,0.02,0.2,2.25
130248,True,0.26,0.3,0.22,0.38,4.99
130249,False,0.01,0.02,0.01,0.19,2.25
130249,True,0.2,0.22,0.09,0.3,4.99
130250,False,0.1,0.1,0.06,0.23,1.7
130250,True,0.72,1.06,0.37,0.99,4.99
130251,True,0.28,0.39,0.28,0.5,4.99
130251,False,0.08,0.08,0.05,0.2,1.5
130252,True,0.5,0.46,0.19,0.57,4.99
130252,False,0.09,0.09,0.01,0.2,1.5
130253,True,0.05,0.05,0.05,0.29,4.99
130253,False,0.01,0.02,0.01,0.19,2.25
130254,True,,0.27,0.2,0.41,1.45
130254,False,0.1,0.1,0.05,0.2,2.25
130255,True,,0.22,0.05,0.29,4.99
130255,False,0.01,0.01,0.01,0.18,2.25
130256,False,0.05,0.04,0.01,0.19,2.25
130256,True,0.12,0.12,0.12,0.31,4.99
130257,False,0.21,0.21,0.1,0.27,2.5
130257,True,0.87,1.31,0.5,1.0,2.0
130258,False,0.01,0.01,0.01,0.18,2.25
130258,True,0.09,0.2,0.04,0.3,4.99
130259,False,0.1,0.12,0.05,0.23,2.25
130259,True,0.3,0.39,0.25,0.44,4.99
130260,False,0.01,0.02,0.01,0.19,2.25
130260,True,0.05,0.18,0.05,0.29,6.0
130261,True,0.11,0.1,0.1,0.3,3.02
130261,False,0.01,0.01,0.01,0.18,2.25
130262,True,,0.37,0.15,0.49,4.99
130262,False,0.08,0.11,0.05,0.23,1.7
130263,True,0.5,0.61,0.35,0.71,1.49
130263,False,0.08,0.08,0.04,0.2,1.5
130264,True,0.25,0.45,0.25,0.51,4.99
130264,False,0.07,0.08,0.05,0.22,1.5
130265,False,0.02,0.03,0.01,0.18,2.25
130265,True,0.09,0.03,0.09,0.35,4.99
130266,False,0.01,0.02,0.01,0.18,2.25
130266,True,0.19,,0.11,0.34,6.0
130267,False,0.1,0.1,0.01,0.2,2.25
130267,True,,0.28,0.1,0.34,4.99
130268,True,0.25,0.27,0.15,0.41,4.99
130268,False,0.15,0.2,0.08,0.25,2.5
130269,True,0.22,0.24,0.04,0.4,4.99
130269,False,0.1,0.1,0.05,0.25,2.5
130270,True,3.27,3.3,2.6,3.66,19.99
130270,False,2.1,2.18,0.99,2.18,14.91
130271,True,0.2,0.23,0.08,0.38,6.0
130271,False,0.02,0.04,0.02,0.25,2.5
130272,False,0.05,0.05,0.01,0.19,2.25
130272,True,0.12,0.28,0.12,0.3,4.99
130273,False,0.1,0.09,0.05,0.25,2.5
130273,True,,0.25,0.08,0.39,9999.0
130274,False,0.05,0.05,0.02,0.25,2.5
130274,True,0.19,0.49,0.15,0.5,4.99
130275,False,0.01,0.03,0.01,0.18,2.25
130275,True,0.1,0.1,0.05,0.28,4.99
130276,False,0.02,0.03,0.01,0.19,2.25
130276,True,,0.23,0.05,0.31,4.99
130277,True,14.77,3.75,5.99,14.77,19.87
130277,False,0.2,0.25,0.15,0.3,999.99
130278,True,0.2,0.25,0.18,0.31,2.3
130278,False,0.1,0.09,0.02,0.21,2.25
130279,True,0.1,0.15,0.08,0.29,3.02
130279,False,0.01,0.01,0.01,0.18,2.25
130280,True,0.24,0.41,0.15,0.45,4.99
130280,False,0.06,0.11,0.04,0.25,3.3
130281,False,0.03,0.03,0.01,0.19,2.25
130281,True,0.1,0.09,0.09,0.31,4.99
130282,False,0.08,0.07,0.04,0.2,2.25
130282,True,0.4,0.38,0.25,0.49,4.99
130283,False,0.09,0.09,0.01,0.2,1.7
130283,True,,0.51,0.27,0.57,1.31
130284,False,0.1,0.08,0.08,0.21,1.7
130284,True,0.42,0.51,0.25,0.58,4.99
130285,True,0.22,0.45,0.25,0.51,4.99
130285,False,0.1,0.1,0.05,0.21,1.5
130286,True,0.1,0.35,0.04,0.37,3.02
130286,False,0.05,0.07,0.04,0.25,2.5
130287,True,0.1,0.1,0.08,0.26,4.99
130287,False,0.01,0.02,0.01,0.18,2.25
130288,True,0.05,0.15,0.05,0.28,4.99
130288,False,0.01,0.01,0.01,0.17,2.25
130289,True,0.15,0.15,0.09,0.33,4.99
130289,False,0.01,0.01,0.01,0.19,2.25
130290,False,0.09,0.08,0.02,0.25,2.5
130290,True,0.17,0.25,0.15,0.49,2.0
130291,False,0.1,0.07,0.04,0.23,2.25
130291,True,0.23,0.28,0.2,0.35,5.28
130292,False,0.41,0.39,0.2,0.43,3.99
130292,True,2.05,1.68,1.67,3.36,6.0
130293,False,0.01,0.03,0.01,0.24,2.5
130293,True,0.22,,0.1,0.41,4.99
130294,True,0.2,0.21,0.04,0.27,3.02
130294,False,0.01,0.03,0.01,0.18,2.25
130295,True,0.25,0.26,0.14,0.35,4.99
130295,False,0.05,0.05,0.01,0.2,2.25
130296,True,0.15,0.31,0.15,0.44,2.5
130296,False,0.08,0.09,0.02,0.25,2.5
130297,False,0.2,0.25,0.19,0.35,3.99
130297,True,2.89,2.65,1.71,2.89,11.95
130298,False,0.1,0.09,0.03,0.2,2.25
130298,True,0.16,0.29,0.15,0.36,4.99
130299,False,0.06,0.06,0.03,0.25,2.5
130299,True,0.16,0.21,0.15,0.4,4.99
130300,False,0.04,0.05,0.01,0.2,2.25
130300,True,0.09,0.38,0.09,0.38,4.99
130301,True,0.29,0.24,0.23,0.5,1.4
130301,False,0.1,0.1,0.01,0.25,3.3
130302,True,7.99,8.47,5.52,7.94,12.95
130302,False,0.14,0.23,0.09,0.26,2.25
130303,True,0.16,0.18,0.08,0.36,2.5
130303,False,0.02,0.07,0.01,0.25,2.5
130304,True,5.02,7.06,5.02,6.98,21.18
130304,False,2.33,2.14,0.89,2.15,6.99
130305,False,0.1,0.1,0.05,0.35,4.99
130305,True,0.22,0.25,0.2,0.58,5.17
130528,True,,,,,
130528,False,24.29,4.46,2.94,4.0,24.29
130529,True,,,,,
130529,False,3.83,4.53,3.27,4.72,54.31
130530,True,,,,,
130530,False,4.04,4.27,3.59,4.8,6.99
130531,True,,,,,
130531,False,4.4,5.06,3.49,5.13,15.18
130532,False,5.28,4.05,4.0,4.8,54.31
130532,True,,,,,
130612,True,,3.56,2.62,4.09,5.99
130612,False,,,,,
130613,False,,,,,
130613,True,73.84,64.58,47.49,68.5,100.0
130614,True,3.44,7.59,3.0,6.49,13.23
130614,False,,,,,
130615,False,,,,,
130615,True,,3.34,3.29,4.13,7.95
130616,True,29.91,37.0,28.81,38.72,118.99
130616,False,,,,,
130617,False,,,,,
130617,True,5.22,5.89,4.61,6.71,18.51
130618,True,9.42,10.24,9.42,10.24,15.7
130618,False,,,,,
130620,False,,,,,
130620,True,4.2,4.68,4.38,5.08,7.21
130621,True,,14.42,11.08,12.8,14.24
130621,False,,,,,
130622,False,,,,,
130622,True,,1.12,1.0,1.39,6.18
130623,True,1.11,1.98,1.0,1.69,3.36
130623,False,,,,,
130624,False,,,,,
130624,True,23.95,26.39,15.0,23.21,34.99
130625,True,,4.34,3.12,4.83,8.0
130625,False,,,,,
130627,False,,,,,
130627,True,,4.42,19.0,19.99,100.98
130628,True,,0.64,0.5,1.07,4.0
130628,False,,,,,
130629,False,,,,,
130629,True,,2.32,1.64,2.47,4.3
130630,True,0.23,0.25,0.23,0.75,3.0
130630,False,,,,,
130631,False,,,,,
130631,True,1.05,1.31,1.0,1.31,3.99
130632,True,,3.25,2.63,3.75,8.0
130632,False,,,,,
130633,False,,,,,
130633,True,5.07,3.26,2.34,3.69,5.07
130634,True,0.34,1.29,0.25,0.95,2.94
130634,False,,,,,
130635,False,,,,,
130635,True,9.95,6.77,6.75,9.78,11.21
130636,True,18.84,17.66,7.52,14.37,49.78
130636,False,,,,,
130637,True,0.6,0.7,0.5,0.83,3.0
130637,False,,,,,
130638,False,,,,,
130638,True,6.19,6.75,4.42,7.43,12.06
130639,True,0.27,0.37,0.25,0.83,5.0
130639,False,,,,,
130640,False,,,,,
130640,True,4.18,3.85,2.86,4.03,10.0
130641,True,,0.52,0.45,0.94,6.0
130641,False,,,,,
130642,False,,,,,
130642,True,13.49,13.49,6.94,12.49,19.99
130643,True,2.14,2.47,1.73,2.96,14.99
130643,False,,,,,
130644,False,,,,,
130644,True,7.5,7.8,7.5,8.25,15.99
130645,False,,,,,
130645,True,,8.61,8.09,10.09,11.99
130646,True,0.29,0.45,0.22,0.65,5.99
130646,False,,,,,
130647,False,,,,,
130647,True,0.48,0.47,0.25,0.67,3.0
130648,True,0.75,0.5,0.17,0.75,2.19
130648,False,,,,,
130649,False,,,,,
130649,True,0.86,0.69,0.6,0.83,2.86
130650,True,,2.52,1.0,2.43,4.01
130650,False,,,,,
130651,False,,,,,
130651,True,,4.25,3.69,4.38,8.09
130652,True,5.67,5.68,4.99,6.24,18.99
130652,False,,,,,
130653,True,19.98,20.28,19.98,20.08,26.44
130653,False,,,,,
130654,False,,,,,
130654,True,2.99,3.85,2.84,4.33,6.35
130655,True,0.61,0.64,0.42,0.86,2.19
130655,False,,,,,
130656,False,,,,,
130656,True,1.97,2.09,1.0,1.97,3.98
130657,True,,1.17,0.83,1.91,3.81
130657,False,,,,,
130658,False,,,,,
130658,True,1.31,1.37,0.93,1.53,8.99
130659,True,,7.82,6.75,8.09,11.84
130659,False,,,,,
130660,False,,,,,
130660,True,,10.57,6.68,10.67,18.33
130661,False,,,,,
130661,True,0.48,0.48,0.4,0.86,10.0
130662,True,25.88,8.16,11.39,19.99,25.89
130662,False,,,,,
130663,False,,,,,
130663,True,,0.43,0.13,0.54,2.65
130664,False,,,,,
130664,True,9.64,8.77,6.0,8.54,19.99
130665,True,8.36,9.3,7.75,9.41,15.13
130665,False,,,,,
130666,False,,,,,
130666,True,0.96,1.39,0.96,1.77,2.74
130667,True,1.0,1.95,0.25,1.38,3.17
130667,False,,,,,
130668,False,,,,,
130668,True,4.0,6.37,3.54,7.07,19.91
130669,True,59.99,21.14,16.99,19.79,59.99
130669,False,,,,,
130670,True,,15.5,11.11,15.9,49.99
130670,False,,,,,
130671,True,,6.17,5.47,6.85,9.95
130671,False,,,,,
130672,True,,4.3,4.29,5.0,6.75
130672,False,,,,,
130673,False,,,,,
130673,True,2.15,2.52,1.0,2.77,7.56
130674,False,,,,,
130674,True,,4.25,1.99,5.01,8.0
130675,False,,,,,
130675,True,,2.5,2.0,2.93,8.0
130676,False,,,,,
130676,True,0.53,0.53,0.51,1.09,5.0
130677,False,,,,,
130677,True,13.82,14.12,9.49,13.58,300.09
130678,False,,,,,
130678,True,1.87,5.07,1.87,3.75,7.99
130679,True,11.74,15.69,13.0,15.68,47.07
130679,False,,,,,
130695,False,,,,,
130695,True,13.99,20.67,13.99,19.62,62.01
130885,True,,,,,
130885,False,0.04,0.04,0.02,0.2,1.2
130886,True,,,,,
130886,False,0.1,0.1,0.03,0.25,1.7
131274,False,0.2,0.33,0.24,0.37,2.99
131274,True,,,,,
131275,True,,,,,
131275,False,0.1,0.25,0.1,0.25,1.0
131276,False,0.18,0.24,0.15,0.3,1.71
131276,True,,,,,
131277,True,,,,,
131277,False,0.17,0.17,0.05,0.25,1.99
131278,False,0.15,0.24,0.1,0.27,1.0
131278,True,,,,,
131279,True,,,,,
131279,False,0.1,0.17,0.1,0.21,1.0
131280,True,,,,,
131280,False,0.23,0.24,0.1,0.26,1.99
131281,False,0.1,0.12,0.05,0.25,1.0
131281,True,,,,,
131282,True,,,,,
131282,False,0.11,0.11,0.03,0.22,1.3
131283,False,0.28,0.28,0.1,0.28,1.15
131283,True,,,,,
131284,True,,,,,
131284,False,0.1,0.1,0.05,0.25,1.0
131285,False,,0.19,0.09,0.25,1.19
131285,True,,,,,
131286,True,,,,,
131286,False,0.18,0.24,0.15,0.46,1.99
131287,False,0.23,0.23,0.1,0.28,1.67
131287,True,,,,,
131288,False,0.42,0.3,0.1,0.41,1.99
131288,True,,,,,
131289,True,,,,,
131289,False,0.16,0.16,0.03,0.25,1.0
131290,False,,0.1,0.05,0.2,1.29
131290,True,,,,,
131291,True,,,,,
131291,False,0.37,0.37,0.25,0.48,2.0
131363,True,,,,,
131363,False,0.1,0.12,0.08,0.25,3.3
131364,True,,,,,
131364,False,0.24,0.17,0.08,0.25,3.3
131365,True,,,,,
131365,False,0.09,0.15,0.09,0.25,3.3
131366,True,,,,,
131366,False,0.14,0.14,0.08,0.22,9999.0
131367,True,,,,,
131367,False,0.15,0.16,0.11,0.25,1.75
131368,False,,0.13,0.09,0.22,1.75
131368,True,,,,,
131369,False,,0.11,0.08,0.22,1.75
131369,True,,,,,
131370,False,0.06,0.07,0.05,0.24,1.75
131370,True,,,,,
131381,False,0.04,0.19,0.03,0.23,1.25
131381,True,,,,,
131382,False,0.07,0.07,0.01,0.13,1.25
131382,True,,,,,
131383,False,,0.1,0.01,0.17,1.0
131383,True,,,,,
131384,False,0.03,0.03,0.02,0.15,1.7
131384,True,,,,,
131385,True,,,,,
131385,False,0.05,0.06,0.01,0.15,1.25
131386,True,,,,,
131386,False,,0.09,0.07,0.18,1.7
131387,True,,,,,
131387,False,0.1,0.09,0.08,0.2,1.09
131388,True,,,,,
131388,False,0.17,0.17,0.06,0.34,2.99
131389,False,0.1,0.08,0.01,0.14,1.0
131389,True,,,,,
131390,True,,,,,
131390,False,0.1,0.13,0.05,0.22,1.25
131391,False,0.13,0.1,0.04,0.28,9999.0
131391,True,,,,,
131393,False,0.14,0.13,0.01,0.25,1.25
131393,True,,,,,
131394,True,,,,,
131394,False,0.12,0.11,0.06,0.25,1.0
131395,False,0.01,0.13,0.01,0.15,1.25
131395,True,,,,,
131396,True,,,,,
131396,False,,0.11,0.05,0.23,1.25
131397,True,,,,,
131397,False,,0.08,0.05,0.25,1.25
131398,False,0.11,0.12,0.05,0.33,40.0
131398,True,,,,,
131399,True,,,,,
131399,False,0.08,0.07,0.07,0.16,1.7
131400,False,,0.09,0.04,0.28,3.38
131400,True,,,,,
131401,True,,,,,
131401,False,0.19,0.07,0.01,0.25,1.7
131402,False,0.1,0.1,0.05,0.23,1.25
131402,True,,,,,
131403,True,,,,,
131403,False,0.05,0.06,0.02,0.15,1.25
131404,False,,0.1,0.06,0.15,1.7
131404,True,,,,,
131405,False,,0.15,0.03,0.2,1.25
131405,True,,,,,
131406,True,,,,,
131406,False,,0.05,0.03,0.2,1.25
131407,False,0.1,0.1,0.05,0.16,2.07
131407,True,,,,,
131408,True,,,,,
131408,False,,0.09,0.01,0.15,1.25
131409,False,0.13,0.15,0.09,0.35,4.99
131409,True,,,,,
131410,True,,,,,
131410,False,0.2,0.03,0.01,0.17,1.25
131908,False,,,,,
131908,True,3.16,6.17,3.17,5.54,18.51
131910,False,,,,,
131910,True,27.99,19.01,16.96,20.06,60.0
131911,True,3.25,2.98,2.0,4.1,985.0
131911,False,,,,,
131912,False,,,,,
131912,True,6.53,5.88,5.03,10.04,19.99
131913,True,8.29,7.49,6.0,9.0,20.1
131913,False,,,,,
131914,False,0.15,0.22,0.15,0.28,0.99
131914,True,,,,,
131915,False,,0.2,0.13,0.25,0.99
131915,True,,,,,
131916,True,,,,,
131916,False,0.15,0.18,0.15,0.25,0.99
131917,False,0.25,0.15,0.15,0.26,0.99
131917,True,,,,,
131918,True,,,,,
131918,False,,0.15,0.11,0.3,0.99
131919,False,,,0.08,0.25,0.99
131919,True,,,,,
131920,True,,,,,
131920,False,0.15,,0.1,0.25,0.99
131921,False,0.2,0.15,0.1,0.25,0.99
131921,True,,,,,
131922,True,,,,,
131922,False,0.23,0.23,0.19,0.29,0.99
131923,True,,,,,
131923,False,0.18,1.59,0.18,0.99,1.99
131924,False,0.12,0.11,0.12,0.25,0.99
131924,True,,,,,
131925,True,,,,,
131925,False,0.23,0.46,0.23,0.8,1.99
131926,False,0.94,1.05,0.39,0.95,7.91
131926,True,,,,,
131927,True,,,,,
131927,False,,,0.17,0.25,3.3
131928,False,0.25,0.25,0.19,0.34,3.3
131928,True,,,,,
131929,True,,,,,
131929,False,0.21,0.21,0.18,0.26,3.3
131930,False,0.28,0.33,0.19,0.37,0.99
131930,True,,,,,
131931,False,,0.22,0.19,0.28,0.99
131931,True,,,,,
131932,True,,,,,
131932,False,0.2,0.2,0.2,0.32,0.99
131933,False,0.16,0.16,0.16,0.3,0.99
131933,True,,,,,
131934,True,,,,,
131934,False,0.24,0.24,0.15,0.32,1.0
131935,False,0.17,1.69,0.17,0.87,3.99
131935,True,,,,,
131936,True,,,,,
131936,False,0.15,0.17,0.1,0.27,0.99
131937,False,,0.29,0.13,0.29,0.99
131937,True,,,,,
131938,True,,,,,
131938,False,,0.27,0.17,0.31,3.3
131939,True,,,,,
131939,False,0.15,0.12,0.15,0.35,0.99
131940,False,0.12,0.14,0.12,0.25,3.3
131940,True,,,,,
131941,True,,,,,
131941,False,,0.15,0.07,0.25,1.0
131942,False,0.15,0.15,0.15,0.28,0.99
131942,True,,,,,
131943,True,,,,,
131943,False,0.15,0.19,0.14,0.26,0.99
131944,False,0.15,0.2,0.14,0.28,0.99
131944,True,,,,,
131945,True,,,,,
131945,False,0.17,0.2,0.17,0.28,0.99
131946,False,0.18,0.17,0.1,0.32,0.99
131946,True,,,,,
131947,True,,,,,
131947,False,0.15,0.15,0.13,0.28,0.99
131948,False,0.41,0.26,0.15,0.39,0.99
131948,True,,,,,
131949,False,0.21,0.17,0.12,0.3,0.99
131949,True,,,,,
131950,True,,,,,
131950,False,0.21,0.23,0.15,0.37,1.06
131951,False,0.09,0.11,0.09,0.25,0.99
131951,True,,,,,
131952,True,,,,,
131952,False,0.1,0.11,0.1,0.34,1.99
131953,False,0.25,0.23,0.15,0.3,1.03
131953,True,,,,,
131954,True,,,,,
131954,False,1.14,1.0,0.89,1.4,7.91
131955,False,0.29,0.32,0.29,0.5,2.0
131955,True,,,,,
131956,True,,,,,
131956,False,0.25,0.27,0.2,0.39,1.09
131957,True,,,,,
131957,False,0.25,0.28,0.25,0.48,2.0
131958,False,1.48,1.12,0.5,1.06,3.75
131958,True,,,,,
131959,True,,,,,
131959,False,0.33,0.56,0.33,0.6,4.99
131960,False,2.09,1.27,0.89,1.62,3.0
131960,True,,,,,
131961,True,,,,,
131961,False,4.38,1.74,1.84,3.59,5.99
131962,False,,1.36,1.0,1.94,4.76
131962,True,,,,,
131963,True,,,,,
131963,False,0.74,0.8,0.44,0.79,1.75
131964,False,0.23,0.22,0.18,0.27,1.03
131964,True,,,,,
131965,False,,0.53,0.48,0.71,6.0
131965,True,,,,,
131966,True,,,,,
131966,False,2.84,2.93,2.0,2.95,6.0
131967,False,,1.33,0.94,1.56,3.75
131967,True,,,,,
131968,True,,,,,
131968,False,0.21,0.29,0.2,0.35,1.34
131969,False,0.19,0.24,0.15,0.28,1.25
131969,True,,,,,
131970,True,,,,,
131970,False,0.21,0.13,0.1,0.26,0.99
131971,False,4.77,4.04,3.77,5.49,15.0
131971,True,,,,,
131972,True,,,,,
131972,False,0.4,0.39,0.15,0.5,1.44
131973,True,,,,,
131973,False,0.8,1.06,0.4,1.15,5.99
131974,False,0.24,0.2,0.17,0.35,1.49
131974,True,,,,,
131975,True,,,,,
131975,False,0.21,0.16,0.08,0.25,0.99
131976,False,3.98,2.57,1.99,3.22,11.99
131976,True,,,,,
131977,True,,,,,
131977,False,4.77,2.25,0.88,2.0,4.77
131978,False,0.22,0.27,0.15,0.32,1.38
131978,True,,,,,
131979,True,,,,,
131979,False,9.94,9.13,7.89,9.94,19.99
131980,False,,1.44,0.5,1.22,2.39
131980,True,,,,,
131981,False,,0.16,0.12,0.26,0.99
131981,True,,,,,
131982,True,,,,,
131982,False,0.79,0.66,0.35,1.0,4.99
131983,False,3.19,2.94,1.9,2.91,4.65
131983,True,,,,,
131984,True,,,,,
131984,False,1.5,1.18,0.99,1.95,6.91
131985,False,0.22,0.21,0.19,0.44,4.25
131985,True,,,,,
131986,True,,,,,
131986,False,0.23,0.23,0.2,0.33,1.99
131987,False,,0.21,0.12,0.3,1.24
131987,True,,,,,
131988,True,,,,,
131988,False,,0.57,0.48,1.05,3.29
131989,True,,,,,
131989,False,0.25,0.22,0.15,0.33,54.31
131991,True,,,,,
131991,False,0.28,0.29,0.15,0.44,6.0
131992,False,0.24,0.33,0.22,0.49,2.75
131992,True,,,,,
131993,True,,,,,
131993,False,0.28,0.42,0.27,0.57,2.75
131994,False,0.08,0.06,0.05,0.25,1.0
131994,True,,,,,
131995,True,,,,,
131995,False,0.26,0.29,0.17,0.45,2.09
131996,False,2.34,2.06,1.72,2.06,6.98
131996,True,,,,,
131997,True,,,,,
131997,False,0.5,0.54,0.43,0.66,2.73
131998,False,0.34,0.48,0.3,0.55,3.98
131998,True,,,,,
131999,False,0.25,0.37,0.25,0.55,4.6
131999,True,,,,,
132000,True,,,,,
132000,False,0.15,0.14,0.13,0.26,1.24
132001,False,14.98,4.9,4.29,6.0,14.99
132001,True,,,,,
132002,True,,,,,
132002,False,,0.82,0.4,0.93,2.77
132003,False,0.26,0.39,0.24,0.44,1.12
132003,True,,,,,
132004,True,,,,,
132004,False,0.31,0.27,0.19,0.45,2.75
